date,hours_since_deployment,block,treatment,exclosure_treatment,Initial_count,eggs_alive,1_instars,2_instars,3_instars,4_instars,5_instars,pupae,uknown_stage
7/22/2017,120,3,soy,close,12,0,0,1,1,0,0,0,7
7/22/2017,120,3,soy,open,12,0,0,3,0,0,0,0,0
7/22/2017,120,3,soy,sham,12,0,0,2,0,0,0,0,0
7/22/2017,120,4,bare,close,12,0,0,1,0,0,0,0,2.5
7/22/2017,120,4,bare,open,12,0,0,0,0,0,0,0,0
7/22/2017,120,4,bare,sham,12,0,0,0,0,0,0,0,0
7/22/2017,120,4,corn,close,12,0,0,0,0,0,0,0,8
7/22/2017,120,4,corn,open,12,0,1,0,0,0,0,0,0
7/22/2017,120,4,corn,sham,12,0,0,0,0,0,0,0,3
7/22/2017,120,4,prairie,close,12,0,0,6,0,0,0,0,0
7/22/2017,120,4,prairie,open,12,0,1,2,0,0,0,0,0
7/22/2017,120,4,prairie,sham,12,0,0,0,0,0,0,0,0
7/22/2017,120,4,soy,close,12,2,0,2,0,0,0,0,0
7/22/2017,120,4,soy,open,13,0,0,0,0,0,0,0,0
7/22/2017,120,4,soy,sham,12,0,0,0,0,0,0,0,0
7/25/2017,191,1,bare,close,12,0,0,3,0,0,0,0,0
7/25/2017,191,1,bare,open,12,0,0,0,0,0,0,0,0
7/25/2017,191,1,bare,sham,12,0,0,0,0,0,0,0,0
7/25/2017,191,1,corn,close,12,0,0,0,0,0,0,0,3
7/25/2017,191,1,corn,open,12,0,0,3,0,0,0,0,0
7/25/2017,191,1,corn,sham,12,0,0,2,0,0,0,0,0
7/25/2017,191,1,prairie,close,12,0,0,8,0,0,0,0,0
7/25/2017,191,1,prairie,open,12,0,0,1,0,0,0,0,0
7/25/2017,191,1,prairie,sham,12,0,0,2,0,0,0,0,0
7/25/2017,191,1,soy,close,12,1,0,1,0,0,0,0,0
7/25/2017,191,1,soy,open,12,0,0,0,0,0,0,0,0
7/25/2017,191,1,soy,sham,12,0,0,4,1,0,0,0,0
7/25/2017,191,2,bare,close,12,0,0,6,0,0,0,0,0
7/25/2017,191,2,bare,open,12,0,0,0,0,0,0,0,0
7/25/2017,191,2,bare,sham,12,0,0,0,0,0,0,0,0
7/25/2017,191,2,corn,close,12,0,0,3,0,0,0,0,0
7/25/2017,191,2,corn,open,12,0,0,0,0,0,0,0,0
7/25/2017,191,2,corn,sham,12,0,0,6,0,0,0,0,0
7/25/2017,191,2,prairie,close,12,0,0,0,0,0,0,0,0
7/25/2017,191,2,prairie,open,12,0,0,0,0,0,0,0,0
7/25/2017,191,2,prairie,sham,12,0,0,4,0,0,0,0,0
7/25/2017,191,2,soy,close,12,0,0,1,0,0,0,0,4.5
7/25/2017,191,2,soy,open,12,0,0,3,0,0,0,0,0
7/25/2017,191,2,soy,sham,12,0,0,0,0,0,0,0,2
7/25/2017,191,3,bare,close,12,0,0,2,1,0,0,0,5
7/25/2017,191,3,bare,open,12,0,0,0,0,0,0,0,0
7/25/2017,191,3,bare,sham,12,0,0,1,0,0,0,0,0
7/25/2017,191,3,corn,close,12,0,0,5,0,0,0,0,0
7/25/2017,191,3,corn,open,12,0,0,0,0,0,0,0,0
7/25/2017,191,3,corn,sham,12,0,0,0,2,0,0,0,0
7/25/2017,191,3,prairie,close,12,0,0,0,0,0,0,0,7
7/25/2017,191,3,prairie,open,12,0,0,0,0,0,0,0,0
7/25/2017,191,3,prairie,sham,12,0,0,0,0,0,0,0,0
7/25/2017,191,3,soy,close,12,0,0,4,0,0,0,0,5
7/25/2017,191,3,soy,open,12,0,0,1,0,0,0,0,0
7/25/2017,191,3,soy,sham,12,0,0,0,0,0,0,0,2
7/25/2017,191,4,bare,close,12,0,0,3,0,0,0,0,0
7/25/2017,191,4,bare,open,12,0,0,0,0,0,0,0,0
7/25/2017,191,4,bare,sham,12,0,0,0,0,0,0,0,0
7/25/2017,191,4,corn,close,12,0,0,6,0,0,0,0,0
7/25/2017,191,4,corn,open,12,0,1,0,0,0,0,0,0
7/25/2017,191,4,corn,sham,12,0,0,1,0,0,0,0,0
7/25/2017,191,4,prairie,close,12,0,0,6,0,0,0,0,0
7/25/2017,191,4,prairie,open,12,0,0,1,0,0,0,0,0
7/25/2017,191,4,prairie,sham,12,0,0,0,0,0,0,0,0
7/25/2017,191,4,soy,close,12,0,0,2,0,0,0,0,1.5
7/25/2017,191,4,soy,open,13,0,0,0,0,0,0,0,0
7/25/2017,191,4,soy,sham,12,0,0,0,0,0,0,0,0
7/27/2017,240,1,bare,close,12,0,0,0,2,0,0,0,1
7/27/2017,240,1,bare,open,12,0,0,0,0,0,0,0,0
7/27/2017,240,1,bare,sham,12,0,0,0,0,0,0,0,0
7/27/2017,240,1,corn,close,12,0,0,0,1,0,2,0,0
7/27/2017,240,1,corn,open,12,0,0,0,1,0,0,0,0
7/27/2017,240,1,corn,sham,12,0,0,0,2,0,0,0,0
7/27/2017,240,1,prairie,close,12,0,0,3,2,2,0,0,0
7/27/2017,240,1,prairie,open,12,0,0,0,0,0,0,0,0
7/27/2017,240,1,prairie,sham,12,0,0,0,2,0,0,0,0
7/27/2017,240,1,soy,close,12,0,0,0,2,0,0,0,0
7/27/2017,240,1,soy,open,12,0,0,0,0,0,0,0,0
7/27/2017,240,1,soy,sham,12,0,0,0,0,0,0,0,0
7/27/2017,240,2,bare,close,12,0,0,0,6,0,0,0,0
7/27/2017,240,2,bare,open,12,0,0,0,0,0,0,0,0
7/27/2017,240,2,bare,sham,12,0,0,0,0,0,0,0,0
7/27/2017,240,2,corn,close,12,0,0,0,0,3,0,0,0
7/27/2017,240,2,corn,open,12,0,0,0,0,0,0,0,0
7/27/2017,240,2,corn,sham,12,0,0,0,0,0,0,0,0
7/27/2017,240,2,prairie,close,12,0,0,0,0,0,0,0,0
7/27/2017,240,2,prairie,open,12,0,0,0,0,0,0,0,0
7/27/2017,240,2,prairie,sham,12,0,0,1,1,0,0,0,0
7/27/2017,240,2,soy,close,12,0,0,1,3,0,0,0,1.5
7/27/2017,240,2,soy,open,12,0,0,0,0,0,0,0,0
7/27/2017,240,2,soy,sham,12,0,0,0,0,0,0,0,2
7/27/2017,240,3,bare,close,12,0,0,0,2,1,0,0,5
7/27/2017,240,3,bare,open,12,0,0,0,0,0,0,0,0
7/27/2017,240,3,bare,sham,12,0,0,0,0,0,0,0,0
7/27/2017,240,3,corn,close,12,0,0,0,2,3,0,0,0
7/27/2017,240,3,corn,open,12,0,0,0,0,0,0,0,0
7/27/2017,240,3,corn,sham,12,0,0,0,1,0,0,0,1
7/27/2017,240,3,prairie,close,12,0,0,0,2,0,0,0,5
7/27/2017,240,3,prairie,open,12,0,0,0,0,0,0,0,0
7/27/2017,240,3,prairie,sham,12,0,0,0,0,0,0,0,0
7/27/2017,240,3,soy,close,12,0,0,1,1,1,1,0,5
7/27/2017,240,3,soy,open,12,0,0,0,0,0,0,0,0
7/27/2017,240,3,soy,sham,12,0,0,0,0,2,0,0,0
7/27/2017,240,4,bare,close,12,0,0,0,3,0,0,0,0
7/27/2017,240,4,bare,open,12,0,0,0,0,0,0,0,0
7/27/2017,240,4,bare,sham,12,0,0,0,0,0,0,0,0
7/27/2017,240,4,corn,close,12,0,0,3,3,0,0,0,0
7/27/2017,240,4,corn,open,12,0,0,0,0,0,0,0,0
7/27/2017,240,4,corn,sham,12,0,0,0,1,0,0,0,0
7/27/2017,240,4,prairie,close,12,0,0,0,6,0,0,0,0
7/27/2017,240,4,prairie,open,12,0,0,0,0,0,0,0,0
7/27/2017,240,4,prairie,sham,12,0,0,0,0,0,0,0,0
7/27/2017,240,4,soy,close,12,0,0,0,2,0,0,0,1.5
7/27/2017,240,4,soy,open,13,0,0,0,0,0,0,0,0
7/27/2017,240,4,soy,sham,12,0,0,0,0,0,0,0,0
8/1/2017,360,1,bare,close,12,0,0,0,0,1,2,0,0
8/1/2017,360,1,bare,open,12,0,0,0,0,0,0,0,0
8/1/2017,360,1,bare,sham,12,0,0,0,0,0,0,0,0
8/1/2017,360,1,corn,close,12,0,0,0,0,1,2,0,0
8/1/2017,360,1,corn,open,12,0,0,0,0,0,0,0,0
8/1/2017,360,1,corn,sham,12,0,0,0,0,2,0,0,0
8/1/2017,360,1,prairie,close,12,0,0,0,0,6,0,0,0
8/1/2017,360,1,prairie,open,12,0,0,0,0,0,0,0,0
8/1/2017,360,1,prairie,sham,12,0,0,0,0,0,0,0,0
8/1/2017,360,1,soy,close,12,0,0,0,0,1,1,0,0
8/1/2017,360,1,soy,open,12,0,0,0,0,0,0,0,0
8/1/2017,360,1,soy,sham,12,0,0,0,0,0,0,0,0
8/1/2017,360,2,bare,close,12,0,0,0,0,3,2,0,0
8/1/2017,360,2,bare,open,12,0,0,0,0,0,0,0,0
8/1/2017,360,2,bare,sham,12,0,0,0,0,0,0,0,0
8/1/2017,360,2,corn,close,12,0,0,0,0,0,2,0,0
8/1/2017,360,2,corn,open,12,0,0,0,0,0,0,0,0
8/1/2017,360,2,corn,sham,12,0,0,0,0,0,0,0,0
8/1/2017,360,2,prairie,close,12,0,0,0,0,0,0,0,0
8/1/2017,360,2,prairie,open,12,0,0,0,0,0,0,0,0
8/1/2017,360,2,prairie,sham,12,0,0,0,0,0,0,0,0
8/1/2017,360,2,soy,close,12,0,0,0,0,2,3,0,0
8/1/2017,360,2,soy,open,12,0,0,0,0,0,0,0,0
8/1/2017,360,2,soy,sham,12,0,0,0,0,1,0,0,0
8/1/2017,360,3,bare,close,12,0,0,0,0,1,3,0,4
8/1/2017,360,3,bare,open,12,0,0,0,0,0,0,0,0
8/1/2017,360,3,bare,sham,12,0,0,0,0,0,0,0,0
8/1/2017,360,3,corn,close,12,0,0,0,0,2,2,0,0
8/1/2017,360,3,corn,open,12,0,0,0,0,0,0,0,0
8/1/2017,360,3,corn,sham,12,0,0,0,0,1,1,0,0
8/1/2017,360,3,prairie,close,12,0,0,0,0,1,6,0,0
8/1/2017,360,3,prairie,open,12,0,0,0,0,0,0,0,0
8/1/2017,360,3,prairie,sham,12,0,0,0,0,0,0,0,0
8/1/2017,360,3,soy,close,12,0,0,0,0,4,3,0,0
8/1/2017,360,3,soy,open,12,0,0,0,0,0,0,0,0
8/1/2017,360,3,soy,sham,12,0,0,0,0,0,0,0,0
8/1/2017,360,4,bare,close,12,0,0,0,0,1,2,0,0
8/1/2017,360,4,bare,open,12,0,0,0,0,0,0,0,0
8/1/2017,360,4,bare,sham,12,0,0,0,0,0,0,0,0
8/1/2017,360,4,corn,close,12,0,0,0,3,3,0,0,0
8/1/2017,360,4,corn,open,12,0,0,0,0,0,0,0,0
8/1/2017,360,4,corn,sham,12,0,0,0,0,0,0,0,0
8/1/2017,360,4,prairie,close,12,0,0,0,0,3,3,0,0
8/1/2017,360,4,prairie,open,12,0,0,0,0,0,0,0,0
8/1/2017,360,4,prairie,sham,12,0,0,0,0,0,0,0,0
8/1/2017,360,4,soy,close,12,0,0,0,0,3,0,0,0
8/1/2017,360,4,soy,open,13,0,0,0,0,0,0,0,0
8/1/2017,360,4,soy,sham,12,0,0,0,0,0,0,0,0
8/7/2017,504,1,bare,close,12,0,0,0,0,1,0,0,0
8/7/2017,504,1,bare,open,12,0,0,0,0,0,0,0,0
8/7/2017,504,1,bare,sham,12,0,0,0,0,0,0,0,0
8/7/2017,504,1,corn,close,12,0,0,0,0,2,0,1,0
8/7/2017,504,1,corn,open,12,0,0,0,0,0,0,0,0
8/7/2017,504,1,corn,sham,12,0,0,0,0,0,0,0,0
8/7/2017,504,1,prairie,close,12,0,0,0,0,4,0,0,0
8/7/2017,504,1,prairie,open,12,0,0,0,0,0,0,0,0
8/7/2017,504,1,prairie,sham,12,0,0,0,0,0,0,0,0
8/7/2017,504,1,soy,close,12,0,0,0,0,0,0,0,0
8/7/2017,504,1,soy,open,12,0,0,0,0,0,0,0,0
8/7/2017,504,1,soy,sham,12,0,0,0,0,0,0,0,0
8/7/2017,504,2,bare,close,12,0,0,0,0,2,2,1,0
8/7/2017,504,2,bare,open,12,0,0,0,0,0,0,0,0
8/7/2017,504,2,bare,sham,12,0,0,0,0,0,0,0,0
8/7/2017,504,2,corn,close,12,0,0,0,0,0,1,0,0
8/7/2017,504,2,corn,open,12,0,0,0,0,0,0,0,0
8/7/2017,504,2,corn,sham,12,0,0,0,0,0,0,0,0
8/7/2017,504,2,prairie,close,12,0,0,0,0,0,0,0,0
8/7/2017,504,2,prairie,open,12,0,0,0,0,0,0,0,0
8/7/2017,504,2,prairie,sham,12,0,0,0,0,0,0,0,0
8/7/2017,504,2,soy,close,12,0,0,0,0,0,0,0,0
8/7/2017,504,2,soy,open,12,0,0,0,0,0,0,0,0
8/7/2017,504,2,soy,sham,12,0,0,0,0,0,0,0,0
8/7/2017,504,3,bare,close,12,0,0,0,0,1,2,2,0
8/7/2017,504,3,bare,open,12,0,0,0,0,0,0,0,0
8/7/2017,504,3,bare,sham,12,0,0,0,0,0,0,0,0
8/7/2017,504,3,corn,close,12,0,0,0,0,2,2,0,0
8/7/2017,504,3,corn,open,12,0,0,0,0,0,0,0,0
8/7/2017,504,3,corn,sham,12,0,0,0,0,0,0,0,0
8/7/2017,504,3,prairie,close,12,0,0,0,0,0,0,2,0
8/7/2017,504,3,prairie,open,12,0,0,0,0,0,0,0,0
8/7/2017,504,3,prairie,sham,12,0,0,0,0,0,0,0,0
8/7/2017,504,3,soy,close,12,0,0,0,0,0,0,1,0
8/7/2017,504,3,soy,open,12,0,0,0,0,0,0,0,0
8/7/2017,504,3,soy,sham,12,0,0,0,0,0,0,0,0
8/7/2017,504,4,bare,close,12,0,0,0,0,0,2,1,0
8/7/2017,504,4,bare,open,12,0,0,0,0,0,0,0,0
8/7/2017,504,4,bare,sham,12,0,0,0,0,0,0,0,0
8/7/2017,504,4,corn,close,12,0,0,0,1,0,2,0,0
8/7/2017,504,4,corn,open,12,0,0,0,0,0,0,0,0
8/7/2017,504,4,corn,sham,12,0,0,0,0,0,0,0,0
8/7/2017,504,4,prairie,close,12,0,0,0,0,0,1,0,0
8/7/2017,504,4,prairie,open,12,0,0,0,0,0,0,0,0
8/7/2017,504,4,prairie,sham,12,0,0,0,0,0,0,0,0
8/7/2017,504,4,soy,close,12,0,0,0,0,0,1,0,0
8/7/2017,504,4,soy,open,13,0,0,0,0,0,0,0,0
8/7/2017,504,4,soy,sham,12,0,0,0,0,0,0,0,0
