date,hours_since_deployment,block,treatment,exclosure_treatment,initial_count,eggs,1_instars,2_instars,3_instars,4_instars,5_instars,pupae,total_all_stages
26-Aug,71,4,soy,closed,12,6,1,0,0,0,0,0,7
27-Aug,97,4,soy,closed,12,2,4,0,0,0,0,0,6
29-Aug,145,4,soy,closed,12,2,2,2,0,0,0,0,6
5-Sep,312,4,soy,closed,12,0,0,0,0,3,0,0,3
12-Sep,480,4,soy,closed,12,0,0,0,0,1,1,2,4
17-Sep,600,4,soy,closed,12,0,0,0,0,0,1,3,4
23-Aug,0,4,soy,open,12,12,0,0,0,0,0,0,12
23-Aug,6,4,soy,open,12,12,0,0,0,0,0,0,12
23-Aug,8,4,soy,open,12,12,0,0,0,0,0,0,12
23-Aug,11,4,soy,open,12,10,0,0,0,0,0,0,10
24-Aug,13,4,soy,open,12,9,0,0,0,0,0,0,9
24-Aug,19,4,soy,open,12,9,0,0,0,0,0,0,9
24-Aug,22,4,soy,open,12,9,0,0,0,0,0,0,9
24-Aug,26,4,soy,open,12,9,0,0,0,0,0,0,9
25-Aug,49,4,soy,open,12,9,0,0,0,0,0,0,9
26-Aug,71,4,soy,open,12,7,0,0,0,0,0,0,7
27-Aug,97,4,soy,open,12,6,0,0,0,0,0,0,6
29-Aug,145,4,soy,open,12,2,2,0,0,0,0,0,4
5-Sep,312,4,soy,open,12,0,0,1,0,0,0,0,1
12-Sep,480,4,soy,open,12,0,0,0,0,0,0,0,0
17-Sep,600,4,soy,open,12,0,0,0,0,0,0,0,0
23-Aug,0,4,soy,sham,12,12,0,0,0,0,0,0,12
23-Aug,6,4,soy,sham,12,12,0,0,0,0,0,0,12
23-Aug,8,4,soy,sham,12,12,0,0,0,0,0,0,12
23-Aug,11,4,soy,sham,12,12,0,0,0,0,0,0,12
24-Aug,13,4,soy,sham,12,12,0,0,0,0,0,0,12
24-Aug,19,4,soy,sham,12,12,0,0,0,0,0,0,12
24-Aug,22,4,soy,sham,12,12,0,0,0,0,0,0,12
24-Aug,26,4,soy,sham,12,11,0,0,0,0,0,0,11
25-Aug,49,4,soy,sham,12,12,0,0,0,0,0,0,12
26-Aug,71,4,soy,sham,12,10,2,0,0,0,0,0,12
27-Aug,97,4,soy,sham,12,5,2,0,0,0,0,0,7
29-Aug,145,4,soy,sham,12,4,0,0,0,0,0,0,4
5-Sep,312,4,soy,sham,12,0,0,0,0,0,0,0,0
12-Sep,480,4,soy,sham,12,0,0,0,0,0,0,0,0
17-Sep,600,4,soy,sham,12,0,0,0,0,0,0,0,0
23-Aug,0,4,turf,closed,12,12,0,0,0,0,0,0,12
23-Aug,6,4,turf,closed,12,12,0,0,0,0,0,0,12
23-Aug,8,4,turf,closed,12,11,0,0,0,0,0,0,11
23-Aug,11,4,turf,closed,12,11,0,0,0,0,0,0,11
24-Aug,13,4,turf,closed,12,11,0,0,0,0,0,0,11
24-Aug,19,4,turf,closed,12,11,0,0,0,0,0,0,11
24-Aug,22,4,turf,closed,12,11,0,0,0,0,0,0,11
24-Aug,26,4,turf,closed,12,11,0,0,0,0,0,0,11
25-Aug,49,4,turf,closed,12,10,0,0,0,0,0,0,10
26-Aug,71,4,turf,closed,12,10,0,0,0,0,0,0,10
27-Aug,97,4,turf,closed,12,2,4,0,0,0,0,0,6
29-Aug,145,4,turf,closed,12,1,4,1,0,0,0,0,6
5-Sep,312,4,turf,closed,12,0,0,0,0,2,0,0,2
12-Sep,480,4,turf,closed,12,0,0,0,0,0,3,0,3
17-Sep,600,4,turf,closed,12,0,0,0,0,0,0,3,3
23-Aug,0,4,turf,open,12,12,0,0,0,0,0,0,12
23-Aug,6,4,turf,open,12,12,0,0,0,0,0,0,12
23-Aug,8,4,turf,open,12,12,0,0,0,0,0,0,12
23-Aug,11,4,turf,open,12,12,0,0,0,0,0,0,12
24-Aug,13,4,turf,open,12,12,0,0,0,0,0,0,12
24-Aug,19,4,turf,open,12,12,0,0,0,0,0,0,12
24-Aug,22,4,turf,open,12,12,0,0,0,0,0,0,12
24-Aug,26,4,turf,open,12,12,0,0,0,0,0,0,12
25-Aug,49,4,turf,open,12,12,0,0,0,0,0,0,12
26-Aug,71,4,turf,open,12,12,0,0,0,0,0,0,12
27-Aug,97,4,turf,open,12,4,4,0,0,0,0,0,8
29-Aug,145,4,turf,open,12,0,0,0,0,0,0,0,0
5-Sep,312,4,turf,open,12,0,0,0,0,0,0,0,0
12-Sep,480,4,turf,open,12,0,0,0,0,0,0,0,0
17-Sep,600,4,turf,open,12,0,0,0,0,0,0,0,0
23-Aug,0,4,turf,sham,12,12,0,0,0,0,0,0,12
23-Aug,6,4,turf,sham,12,12,0,0,0,0,0,0,12
23-Aug,8,4,turf,sham,12,12,0,0,0,0,0,0,12
23-Aug,11,4,turf,sham,12,12,0,0,0,0,0,0,12
24-Aug,13,4,turf,sham,12,12,0,0,0,0,0,0,12
24-Aug,19,4,turf,sham,12,12,0,0,0,0,0,0,12
24-Aug,22,4,turf,sham,12,12,0,0,0,0,0,0,12
24-Aug,26,4,turf,sham,12,12,0,0,0,0,0,0,12
25-Aug,49,4,turf,sham,12,10,0,0,0,0,0,0,10
26-Aug,71,4,turf,sham,12,3,0,0,0,0,0,0,3
27-Aug,97,4,turf,sham,12,5,0,0,0,0,0,0,5
29-Aug,145,4,turf,sham,12,2,0,0,0,0,0,0,2
5-Sep,312,4,turf,sham,12,0,0,0,0,0,0,0,0
12-Sep,480,4,turf,sham,12,0,0,0,0,0,0,0,0
17-Sep,600,4,turf,sham,12,0,0,0,0,0,0,0,0
