date,hours_since_deployment,block,treatment,exclosure_treatment,Initial_count,eggs,1_instars,2_instars,3_instars,4_instars,5_instars,pupae,total_all_stages
12-Sep,480,3,prairie,closed,12,0,0,0,0,0,0,2,2
12-Sep,480,3,prairie,open,12,0,0,0,0,0,0,0,0
12-Sep,480,3,prairie,sham,12,0,0,0,0,0,0,0,0
12-Sep,480,3,soy,closed,12,0,0,0,0,0,1,2,3
12-Sep,480,3,soy,open,12,0,0,0,0,0,0,0,0
12-Sep,480,3,soy,sham,12,0,0,0,0,0,0,0,0
12-Sep,480,3,turf,closed,12,0,0,0,0,0,3,1,6
12-Sep,480,3,turf,open,12,0,0,0,0,0,0,0,0
12-Sep,480,3,turf,sham,12,0,0,0,0,0,0,0,0
12-Sep,480,4,corn,closed,12,0,0,0,0,0,5,0,5
12-Sep,480,4,corn,open,12,0,0,0,0,0,0,0,0
12-Sep,480,4,corn,sham,12,0,0,0,0,0,0,0,0
12-Sep,480,4,fallow,closed,8,0,0,0,0,0,2,1,5
12-Sep,480,4,fallow,open,12,0,0,0,0,0,0,0,0
12-Sep,480,4,fallow,sham,12,0,0,0,0,0,0,0,0
12-Sep,480,4,prairie,closed,12,0,0,0,0,0,0,0,0
12-Sep,480,4,prairie,open,12,0,0,0,0,0,0,0,0
12-Sep,480,4,prairie,sham,12,0,0,0,0,0,1,0,1
12-Sep,480,4,soy,closed,12,0,0,0,0,1,1,2,4
12-Sep,480,4,soy,open,12,0,0,0,0,0,0,0,0
12-Sep,480,4,soy,sham,12,0,0,0,0,0,0,0,0
12-Sep,480,4,turf,closed,12,0,0,0,0,0,3,0,3
12-Sep,480,4,turf,open,12,0,0,0,0,0,0,0,0
12-Sep,480,4,turf,sham,12,0,0,0,0,0,0,0,0
17-Sep,600,1,corn,closed,12,0,0,0,0,0,0,3,3
17-Sep,600,1,corn,open,12,0,0,0,0,0,0,0,0
17-Sep,600,1,corn,sham,12,0,0,0,0,0,0,0,0
17-Sep,600,1,fallow,closed,12,0,0,0,0,0,0,1,1
17-Sep,600,1,fallow,open,12,0,0,0,0,0,0,0,0
17-Sep,600,1,fallow,sham,12,0,0,0,0,0,0,0,0
17-Sep,600,1,prairie,closed,12,0,0,0,0,0,0,2,2
17-Sep,600,1,prairie,open,12,0,0,0,0,0,0,0,0
17-Sep,600,1,prairie,sham,12,0,0,0,0,0,0,0,0
17-Sep,600,1,soy,closed,12,0,0,0,0,0,0,0,0
17-Sep,600,1,soy,open,12,0,0,0,0,0,0,0,0
17-Sep,600,1,soy,sham,8,0,0,0,0,0,0,0,0
17-Sep,600,1,turf,closed,12,0,0,0,0,0,0,2,2
17-Sep,600,1,turf,open,12,0,0,0,0,0,0,0,0
17-Sep,600,1,turf,sham,12,0,0,0,0,0,0,0,0
17-Sep,600,2,corn,closed,12,0,0,0,0,0,0,6,6
17-Sep,600,2,corn,open,12,0,0,0,0,0,0,0,0
17-Sep,600,2,corn,sham,12,0,0,0,0,0,0,0,0
17-Sep,600,2,fallow,closed,12,0,0,0,0,0,0,2,2
17-Sep,600,2,fallow,open,12,0,0,0,0,0,0,0,0
17-Sep,600,2,fallow,sham,12,0,0,0,0,0,0,0,0
17-Sep,600,2,prairie,closed,12,0,0,0,0,0,0,4,4
17-Sep,600,2,prairie,open,12,0,0,0,0,0,0,0,0
17-Sep,600,2,prairie,sham,12,0,0,0,0,0,0,0,0
17-Sep,600,2,soy,closed,12,0,0,0,0,0,0,2,2
17-Sep,600,2,soy,open,12,0,0,0,0,0,0,0,0
17-Sep,600,2,soy,sham,12,0,0,0,0,0,0,0,0
17-Sep,600,2,turf,closed,12,0,0,0,0,0,0,6,6
17-Sep,600,2,turf,open,12,0,0,0,0,0,0,0,0
17-Sep,600,2,turf,sham,12,0,0,0,0,0,0,0,0
17-Sep,600,3,corn,closed,12,0,0,0,0,0,0,0,0
17-Sep,600,3,corn,open,12,0,0,0,0,0,0,0,0
17-Sep,600,3,corn,sham,12,0,0,0,0,0,0,0,0
17-Sep,600,3,fallow,closed,12,0,0,0,0,0,0,5,5
17-Sep,600,3,fallow,open,12,0,0,0,0,0,0,0,0
17-Sep,600,3,fallow,sham,12,0,0,0,0,0,0,0,0
17-Sep,600,3,prairie,closed,12,0,0,0,0,0,0,0,0
17-Sep,600,3,prairie,open,12,0,0,0,0,0,0,0,0
17-Sep,600,3,prairie,sham,12,0,0,0,0,0,0,0,0
17-Sep,600,3,soy,closed,12,0,0,0,0,0,0,2,2
17-Sep,600,3,soy,open,12,0,0,0,0,0,0,0,0
17-Sep,600,3,soy,sham,12,0,0,0,0,0,0,0,0
17-Sep,600,3,turf,closed,12,0,0,0,0,0,1,4,5
17-Sep,600,3,turf,open,12,0,0,0,0,0,0,0,0
17-Sep,600,3,turf,sham,12,0,0,0,0,0,0,0,0
17-Sep,600,4,corn,closed,12,0,0,0,0,0,0,5,5
17-Sep,600,4,corn,open,12,0,0,0,0,0,0,0,0
17-Sep,600,4,corn,sham,12,0,0,0,0,0,0,0,0
17-Sep,600,4,fallow,closed,8,0,0,0,0,0,0,4,4
17-Sep,600,4,fallow,open,12,0,0,0,0,0,0,0,0
17-Sep,600,4,fallow,sham,12,0,0,0,0,0,0,0,0
17-Sep,600,4,prairie,closed,12,0,0,0,0,0,0,0,0
17-Sep,600,4,prairie,open,12,0,0,0,0,0,0,0,0
17-Sep,600,4,prairie,sham,12,0,0,0,0,0,0,0,0
17-Sep,600,4,soy,closed,12,0,0,0,0,0,1,3,4
17-Sep,600,4,soy,open,12,0,0,0,0,0,0,0,0
17-Sep,600,4,soy,sham,12,0,0,0,0,0,0,0,0
17-Sep,600,4,turf,closed,12,0,0,0,0,0,0,3,3
17-Sep,600,4,turf,open,12,0,0,0,0,0,0,0,0
17-Sep,600,4,turf,sham,12,0,0,0,0,0,0,0,0
